"","school_utd_rank","school_utd_id","phd_utd_rank","phd_utd_id","name","school","school_fire_id","rank","joinyear","USNWR_Name","CityState","USNWRLocation","Zip","Degrees","DepartmentSchool1","DepartmentSchool2","school_usnwr_rank","USNWR_rank_orig","usnwr_type","enrollment","phd_orig","phd","degree","phdyear","sample"
"90",3,3,4,4,"Howell, Sabrina T.","New York University",407,"Asst","2015","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880","Harvard","Harvard University","PHD",NA,"UTD"
"91",3,3,4,4,"Schnabl, Philipp","New York University",407,"Prof","2006","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880","Harvard","Harvard University","PHD",NA,"UTD"
"92",3,3,4,4,"Wurgler, Jeffrey","New York University",407,"Prof","2001","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880","Harvard","Harvard University","PHD",1999,"UTD"
"93",3,3,4,4,"Yermack, David L.","New York University",407,"C-Pr","1994","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880","Harvard","Harvard University","PHD",1994,"UTD"
"94",3,3,5,5,"Gupta, Arpit","New York University",407,"Asst","2016","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880","Columbia","Columbia University","PHD",2016,"UTD"
"95",3,3,5,5,"Liberman, Andres","New York University",407,"Asst","2013","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880","Columbia","Columbia University","PHD",2013,"UTD"
"96",3,3,6,6,"Richmond, Robert","New York University",407,"Asst","2016","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880","UCLA","Univ of Calif, Los Angeles","PHD",NA,"UTD"
"97",3,3,6,6,"Damodaran, Aswath","New York University",407,"Prof","1986","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880","UCLA","Univ of Calif, Los Angeles","PHD",1985,"UTD"
"98",3,3,7,7,"Whitelaw, Robert F.","New York University",407,"Prof","1992","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880","Stanford","Stanford University","PHD",1993,"UTD"
"99",3,3,7,7,"Stroebel, Johannes","New York University",407,"Prof","2013","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880","Stanford","Stanford University","PHD",NA,"UTD"
"100",3,3,7,7,"Richardson, Matthew P.","New York University",407,"Prof","1995","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880","Stanford","Stanford University","PHD",1989,"UTD"
"101",3,3,7,7,"Kuchler, Theresa","New York University",407,"Asst","2013","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880","Stanford","Stanford University","PHD",NA,"UTD"
"102",3,3,9,9,"Wang, Olivier","New York University",407,"Asst","2019","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880","MIT","Massachusetts Inst of Tech","PHD",NA,"UTD"
"103",3,3,9,9,"Subrahmanyam, Marti G.","New York University",407,"Prof","1974","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880","MIT","Massachusetts Inst of Tech","PHD",1974,"UTD"
"104",3,3,9,9,"Philippon, Thomas","New York University",407,"Prof","2003","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880","MIT","Massachusetts Inst of Tech","PHD",2003,"UTD"
"105",3,3,16,16,"Ge, Shan","New York University",407,"Asst","2018","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880","Ohio State","Ohio State University","PHD",2018,"UTD"
"106",3,3,20,20,"Brenner, Menachem","New York University",407,"Prof","1990","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880","Cornell","Cornell University","PHD",1974,"UTD"
"107",3,3,20,20,"Engle, Robert F.","New York University",407,"Prof","2000","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880","Cornell","Cornell University","PHD",1969,"UTD"
"108",3,3,24,24,"Laarits, Toomas","New York University",407,"Asst","2019","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880","Yale","Yale University","PHD",2019,"UTD"
"109",3,3,34,34,"John, Kose","New York University",407,"Prof","1978","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880","Florida","University of Florida","PHD",1978,"UTD"
"110",3,3,NA,NA,"Saunders, Anthony","New York University",407,"Prof","1989","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880",NA,NA,"PHD",NA,"UTD"
"111",3,3,NA,NA,"Mueller, Holger","New York University",407,"Prof","2001","New York University","New York, NY","New York, NY","10012-1126","BS,MBA,MS,PHD","Department of Finance","Stern School of Bus",30,"30","National Universities","54,880","St Gallen","International","PHD",1997,"UTD"
"112",4,4,1,1,"Cohen, Lauren H.","Harvard University",245,"Prof","2007","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","Chicago","University of Chicago","PHD",2005,"UTD"
"113",4,4,1,1,"Stafford, Erik","Harvard University",245,"Prof","1999","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","Chicago","University of Chicago","PHD",1999,"UTD"
"114",4,4,1,1,"Malloy, Christopher J.","Harvard University",245,"Prof","2007","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","Chicago","University of Chicago","PHD",2003,"UTD"
"115",4,4,1,1,"Egan, Mark L.","Harvard University",245,"Asst",NA,"Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","Chicago","University of Chicago","PHD",NA,"UTD"
"116",4,4,3,3,"Siriwardane, Emil N.","Harvard University",245,"Asst","2015","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","NYU","New York University","PHD",2015,"UTD"
"117",4,4,3,3,"Ivashina, Victoria","Harvard University",245,"Prof","2006","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","NYU","New York University","PHD",2006,"UTD"
"118",4,4,4,4,"Foley, C. Fritz","Harvard University",245,"Prof","2004","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","Harvard","Harvard University","PHD",2002,"UTD"
"119",4,4,4,4,"Sunderam, Adi","Harvard University",245,"Assoc","2011","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","Harvard","Harvard University","PHD",2011,"UTD"
"120",4,4,4,4,"Lerner, Joshua","Harvard University",245,"Prof","1991","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","Harvard","Harvard University","PHD",1992,"UTD"
"121",4,4,4,4,"Esty, Ben","Harvard University",245,"Prof","1993","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","Harvard","Harvard University","PHD",1993,"UTD"
"122",4,4,4,4,"Hanson, Samuel G.","Harvard University",245,"Assoc","2011","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","Harvard","Harvard University","PHD",2011,"UTD"
"123",4,4,4,4,"Viceira, Luis M.","Harvard University",245,"Prof","1998","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","Harvard","Harvard University","PHD",1998,"UTD"
"124",4,4,4,4,"Baker, Malcolm P.","Harvard University",245,"Prof","2001","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","Harvard","Harvard University","PHD",2000,"UTD"
"125",4,4,4,4,"Kester, W. Carl","Harvard University",245,"Prof","1981","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","Harvard","Harvard University","PHD",1981,"UTD"
"126",4,4,4,4,"Greenwood, Robin","Harvard University",245,"H-Pr","2003","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","Harvard","Harvard University","PHD",2002,"UTD"
"127",4,4,4,4,"Gompers, Paul A.","Harvard University",245,"Prof","1995","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","Harvard","Harvard University","PHD",1993,"UTD"
"128",4,4,4,4,"Desai, Mihir A.","Harvard University",245,"Prof","1998","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","Harvard","Harvard University","PHD",1998,"UTD"
"129",4,4,6,6,"Coval, Joshua","Harvard University",245,"Prof","2001","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","UCLA","Univ of Calif, Los Angeles","PHD",1996,"UTD"
"130",4,4,9,9,"DiMaggio, Marco","Harvard University",245,"Assoc",NA,"Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","MIT","Massachusetts Inst of Tech","PHD",2013,"UTD"
"131",4,4,9,9,"Scharfstein, David S.","Harvard University",245,"Prof","2003","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","MIT","Massachusetts Inst of Tech","PHD",1986,"UTD"
"132",4,4,9,9,"Cole, Shawn A.","Harvard University",245,"Prof","2005","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","MIT","Massachusetts Inst of Tech","PHD",2005,"UTD"
"133",4,4,9,9,"Green, Daniel W.","Harvard University",245,"Asst","2018","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","MIT","Massachusetts Inst of Tech","PHD",2018,"UTD"
"134",4,4,28,28,"Gilson, Stuart C.","Harvard University",245,"Prof","1991","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","Rochester","University of Rochester","PHD",1988,"UTD"
"135",4,4,NA,NA,"Sen, Ishita","Harvard University",245,"Asst",NA,"Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002",NA,NA,NA,NA,"UTD"
"136",4,4,NA,NA,"Williams, Emily","Harvard University",245,"Asst",NA,"Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","London Bus","International","PHD",NA,"UTD"
"137",4,4,NA,NA,"Vallee, Boris","Harvard University",245,"Assoc","2017","Harvard University","Boston, MA","Cambridge, MA","2163","MBA,DBA,PHD","Finance Area","Grad School of Bus Adm",2,"2","National Universities","54,002","HEC Paris","International","PHD",2014,"UTD"
"138",5,5,1,1,"Johannes, Michael","Columbia University",155,"Prof","2000","Columbia University","New York, NY","New York, NY","10027-6989","MBA,PHD","Finance & Economics Division","Graduate School of Bus",3,"3","National Universities","64,380","Chicago","University of Chicago","PHD",2000,"UTD"
"139",5,5,1,1,"Santos, Tano","Columbia University",155,"Prof","2003","Columbia University","New York, NY","New York, NY","10027-6989","MBA,PHD","Finance & Economics Division","Graduate School of Bus",3,"3","National Universities","64,380","Chicago","University of Chicago","PHD",1996,"UTD"
"140",5,5,1,1,"Hodrick, Robert J.","Columbia University",155,"Prof","1996","Columbia University","New York, NY","New York, NY","10027-6989","MBA,PHD","Finance & Economics Division","Graduate School of Bus",3,"3","National Universities","64,380","Chicago","University of Chicago","PHD",1976,"UTD"
"141",5,5,1,1,"Jiang, Wei","Columbia University",155,"Prof","2001","Columbia University","New York, NY","New York, NY","10027-6989","MBA,PHD","Finance & Economics Division","Graduate School of Bus",3,"3","National Universities","64,380","Chicago","University of Chicago","PHD",2001,"UTD"
"142",5,5,3,3,"Piskorski, Tomasz","Columbia University",155,"Prof","2017","Columbia University","New York, NY","New York, NY","10027-6989","MBA,PHD","Finance & Economics Division","Graduate School of Bus",3,"3","National Universities","64,380","NYU","New York University","PHD",2007,"UTD"
"143",5,5,3,3,"Giroud, Xavier","Columbia University",155,"Assoc","2017","Columbia University","New York, NY","New York, NY","10027-6989","MBA,PHD","Finance & Economics Division","Graduate School of Bus",3,"3","National Universities","64,380","NYU","New York University","PHD",2011,"UTD"
"144",5,5,4,4,"Tetlock, Paul","Columbia University",155,"Prof","2008","Columbia University","New York, NY","New York, NY","10027-6989","MBA,PHD","Finance & Economics Division","Graduate School of Bus",3,"3","National Universities","64,380","Harvard","Harvard University","PHD",2004,"UTD"
"145",5,5,4,4,"Wolfenzon, Daniel","Columbia University",155,"C-Pr","2008","Columbia University","New York, NY","New York, NY","10027-6989","MBA,PHD","Finance & Economics Division","Graduate School of Bus",3,"3","National Universities","64,380","Harvard","Harvard University","PHD",1999,"UTD"
"146",5,5,6,6,"Daniel, Kent D.","Columbia University",155,"Prof",NA,"Columbia University","New York, NY","New York, NY","10027-6989","MBA,PHD","Finance & Economics Division","Graduate School of Bus",3,"3","National Universities","64,380","UCLA","Univ of Calif, Los Angeles","PHD",1992,"UTD"
"147",5,5,7,7,"Van Nieuwerburgh, Stijn G.","Columbia University",155,"Prof","2018","Columbia University","New York, NY","New York, NY","10027-6989","MBA,PHD","Finance & Economics Division","Graduate School of Bus",3,"3","National Universities","64,380","Stanford","Stanford University","PHD",2003,"UTD"
